exp_time,Routine,Condition,sync_value,sync_beat(bpm),async_value,async_beat(bpm),display_value,display_beat,alphaGlow_value
10.6765,routine,LeftSync,4.30181813235,0.0,1.7918319329,0.0,1.7918319329,0,0.981361617057
10.6909,routine,LeftSync,1.9266470909,0.0,1.88077775304,0.0,1.88077775304,0,0.997149740093
10.7288,routine,LeftSync,0.73986315725,0.0,1.79032053949,0.0,1.79032053949,0,0.995965523434
10.7643,routine,LeftSync,0.7219376325,0.0,1.67268509947,0.0,1.67268509947,0,0.959401917719
10.7807,routine,LeftSync,1.2314339876,0.0,1.6711254857,0.0,1.6711254857,0,0.884922561145
10.8174,routine,LeftSync,3.8111776113,0.0,1.6951423114,0.0,1.6951423114,0,0.798967617708
10.8574,routine,LeftSync,4.85921955105,0.0,1.71148548687,0.0,1.71148548687,0,0.593432031986
10.8877,routine,LeftSync,4.14640855785,0.0,1.70560250129,0.0,1.70560250129,0,0.454800049344
10.9285,routine,LeftSync,1.6695748567,0.0,1.71243585612,0.0,1.71243585612,0,0.245701725838
10.9607,routine,LeftSync,0.99141683575,0.0,1.73507382965,0.0,1.73507382965,0,-0.0294333041071
10.9951,routine,LeftSync,1.7002518653,0.0,1.73836822809,0.0,1.73836822809,0,0.0
11.0233,routine,LeftSync,2.4884910583,0.0,1.72948414368,0.0,1.72948414368,0,0.0
11.0682,routine,LeftSync,4.06628338493,0.0,1.71822933887,0.0,1.71822933887,0,0.0
11.1027,routine,LeftSync,4.9504461288,0.0,1.74801889444,0.0,1.74801889444,0,0.0
11.1597,routine,LeftSync,3.2070466359,0.0,1.7929242984,0.0,1.7929242984,0,0.0
11.1948,routine,LeftSync,1.7736074924,0.0,1.70920138188,0.0,1.70920138188,0,0.0
11.2317,routine,LeftSync,1.0616270184,0.0,1.67396351046,0.0,1.67396351046,0,0.0
11.2645,routine,LeftSync,1.37515418525,0.0,2.58986931893,72.818173098,2.58986931893,1,0.0
11.3193,routine,LeftSync,4.51065731043,0.0,1.50095475495,0.0,1.50095475495,0,0.289883569353
11.3349,routine,LeftSync,4.9623584747,0.0,1.40805315747,0.0,1.40805315747,0,0.455715028233
11.3726,routine,LeftSync,4.17866683,0.0,1.5224934239,0.0,1.5224934239,0,0.651345478747
11.4104,routine,LeftSync,1.1165174245,0.0,1.65157574307,0.0,1.65157574307,0,0.766088585096
11.4473,routine,LeftSync,0.5655693769,0.0,1.69184790911,0.0,1.69184790911,0,0.893882967691
11.4821,routine,LeftSync,1.06914061305,0.0,1.85397555225,0.0,1.85397555225,0,0.974763945746
11.5162,routine,LeftSync,3.73343455785,0.0,1.7789792485,0.0,1.7789792485,0,0.999409955059
11.5318,routine,LeftSync,4.7840185165,0.0,1.68674561867,0.0,1.68674561867,0,0.987203331592
11.5688,routine,LeftSync,4.9503748416,0.0,1.66226205636,0.0,1.66226205636,0,0.92522656428
11.6073,routine,LeftSync,2.8797907829,0.0,1.67149034673,0.0,1.67149034673,0,0.833915917898
11.6431,routine,LeftSync,0.86249873635,0.0,1.69236983631,0.0,1.69236983631,0,0.678043286515
11.6785,routine,LeftSync,1.36117476215,0.0,1.71013814841,0.0,1.71013814841,0,0.537000296965
11.7162,routine,LeftSync,2.4625265598,0.0,1.72018609004,0.0,1.72018609004,0,0.343423358531
11.7474,routine,LeftSync,3.1409976482,93.6411541515,1.71538427238,0.0,1.71538427238,0,0.0918947521412
11.7859,routine,LeftSync,4.78258299825,0.0,1.72570924544,0.0,1.72570924544,0,-0.185179528421
11.8242,routine,LeftSync,4.5853786468,0.0,1.73749108312,0.0,1.73749108312,0,0.0
11.8394,routine,LeftSync,2.3103361129,0.0,1.74514827634,0.0,1.74514827634,0,0.0
11.8744,routine,LeftSync,1.5642389535,0.0,1.73792753671,0.0,1.73792753671,0,0.0
11.9320,routine,LeftSync,1.43735933297,0.0,1.74735740703,0.0,1.74735740703,0,0.0
11.9608,routine,LeftSync,1.86979393955,0.0,1.75402595922,0.0,1.75402595922,0,0.0
11.9983,routine,LeftSync,4.53652667995,0.0,1.73677764867,0.0,1.73677764867,0,0.0
12.0349,routine,LeftSync,4.94795989985,0.0,1.9924497734,73.245645301,1.9924497734,1,0.0
12.0717,routine,LeftSync,2.8768072128,0.0,2.13457709523,0.0,2.13457709523,0,0.22140346001
12.0949,routine,LeftSync,0.9112045288,0.0,1.63465264559,0.0,1.63465264559,0,0.347915905988
12.1280,routine,LeftSync,0.59621205325,0.0,1.46228347264,0.0,1.46228347264,0,0.505238512621
12.1607,routine,LeftSync,0.9927147984,0.0,1.45698217991,0.0,1.45698217991,0,0.694097853939
12.1968,routine,LeftSync,2.4590579986,0.0,1.55472949741,0.0,1.55472949741,0,0.833336927093
12.2310,routine,LeftSync,4.5862512588,0.0,1.61583972442,0.0,1.61583972442,0,0.939504680647
12.2567,routine,LeftSync,4.9269690513,0.0,1.64925054732,0.0,1.64925054732,0,0.978248440258
12.2691,routine,LeftSync,4.9723978042,0.0,1.79608444495,0.0,1.79608444495,0,0.995431541335
12.3045,routine,LeftSync,3.19795000545,0.0,1.88576625125,0.0,1.88576625125,0,0.996438721396
12.3387,routine,LeftSync,1.1525472402,0.0,1.79481319612,0.0,1.79481319612,0,0.956603918752
12.3792,routine,LeftSync,1.6486429214,0.0,1.67067320072,0.0,1.67067320072,0,0.878216072438
12.4108,routine,LeftSync,2.38150990005,0.0,1.65581793799,0.0,1.65581793799,0,0.719056731993
12.4491,routine,LeftSync,2.82081961625,99.382403331,1.70550261329,0.0,1.70550261329,0,0.511815209624
12.4840,routine,LeftSync,4.73831892005,0.0,1.71980226277,0.0,1.71980226277,0,0.30623125021
12.5182,routine,LeftSync,4.9709243774,0.0,1.72165386583,0.0,1.72165386583,0,0.170686184823
12.5549,routine,LeftSync,3.507684946,0.0,1.70883863242,0.0,1.70883863242,0,-0.0614770507066
12.5933,routine,LeftSync,1.6588857173,0.0,1.73198543544,0.0,1.73198543544,0,0.0
12.6255,routine,LeftSync,0.7138090372,0.0,1.74104580967,0.0,1.74104580967,0,0.0
12.6650,routine,LeftSync,0.846119976,0.0,1.73837576894,0.0,1.73837576894,0,0.0
12.6995,routine,LeftSync,3.1590726375,0.0,1.72375117853,0.0,1.72375117853,0,0.0
12.7323,routine,LeftSync,4.77916097635,0.0,1.72455665273,0.0,1.72455665273,0,0.0
12.7731,routine,LeftSync,4.97220420835,0.0,1.80635672641,0.0,1.80635672641,0,0.0
12.8072,routine,LeftSync,2.2506315231,0.0,1.7539686568,0.0,1.7539686568,0,0.0
12.8409,routine,LeftSync,0.7312257766,0.0,1.63837253741,0.0,1.63837253741,0,0.0
12.8585,routine,LeftSync,1.0374785661,0.0,2.64477406064,73.3672500263,2.64477406064,1,0.0
12.8967,routine,LeftSync,1.7223504781,0.0,2.79652280503,0.0,2.79652280503,0,0.185236945877
12.9478,routine,LeftSync,3.20245798423,0.0,1.6186077261,0.0,1.6186077261,0,0.50750478651
12.9848,routine,LeftSync,4.82660937305,0.0,1.48675154393,0.0,1.48675154393,0,0.69429246567
13.0189,routine,LeftSync,4.6690149307,0.0,1.61013935358,0.0,1.61013935358,0,0.840766720304
13.0571,routine,LeftSync,1.7395896911,0.0,1.68370647499,0.0,1.68370647499,0,0.928785290746
13.0942,routine,LeftSync,1.7404800653,0.0,1.82265038512,0.0,1.82265038512,0,0.983436532462
13.1295,routine,LeftSync,1.17198984615,0.0,1.84408623064,0.0,1.84408623064,0,0.999523341189
13.1651,routine,LeftSync,1.84141910075,0.0,1.70577029568,0.0,1.70577029568,0,0.961582598382
13.1988,routine,LeftSync,4.53011536595,0.0,1.68223433217,0.0,1.68223433217,0,0.87920046888
13.2357,routine,LeftSync,4.94507551185,0.0,1.70000736994,0.0,1.70000736994,0,0.704196416877
13.2731,routine,LeftSync,4.3324441909,0.0,1.70313437326,0.0,1.70313437326,0,0.571841209973
13.3096,routine,LeftSync,1.1412066936,0.0,1.71195622702,0.0,1.71195622702,0,0.369854652948
13.3444,routine,LeftSync,0.53301336765,0.0,1.7331893904,0.0,1.7331893904,0,0.143253977143
13.3787,routine,LeftSync,1.0220780849,0.0,1.72938188921,0.0,1.72938188921,0,-0.0195630693557
13.3951,routine,LeftSync,1.7808058261,0.0,1.72671965849,0.0,1.72671965849,0,0.0
13.4312,routine,LeftSync,4.0695697069,0.0,1.72704148199,0.0,1.72704148199,0,0.0
13.4684,routine,LeftSync,4.8944468498,0.0,1.73470539333,0.0,1.73470539333,0,0.0
13.5047,routine,LeftSync,4.98827195165,0.0,1.75158548275,0.0,1.75158548275,0,0.0
13.5428,routine,LeftSync,2.22580665345,0.0,1.77768154328,0.0,1.77768154328,0,0.0
13.5782,routine,LeftSync,1.1151298046,0.0,1.74142536551,0.0,1.74142536551,0,0.0
13.6128,routine,LeftSync,1.9203625917,0.0,1.72313927941,0.0,1.72313927941,0,0.0
13.6283,routine,LeftSync,1.8572061538,0.0,1.6796845753,0.0,1.6796845753,0,0.0
13.6646,routine,LeftSync,3.09165236945,0.0,2.04290047224,73.8821657829,2.04290047224,1,0.0
13.7015,routine,LeftSync,4.7771003246,0.0,1.66182947182,0.0,1.66182947182,0,0.152532525748
13.7347,routine,LeftSync,4.97088885305,0.0,1.42775874252,0.0,1.42775874252,0,0.396607335025
13.7772,routine,LeftSync,4.9967653751,0.0,1.51379224061,0.0,1.51379224061,0,0.617539574874
13.8103,routine,LeftSync,1.56149549475,98.6764890737,1.62802172534,0.0,1.62802172534,0,0.747999563605
13.8445,routine,LeftSync,0.3766058182,0.0,1.66714637894,0.0,1.66714637894,0,0.87830975071
13.8804,routine,LeftSync,1.55373816485,0.0,1.80214020282,0.0,1.80214020282,0,0.970951908228
13.9050,routine,LeftSync,4.1364407539,0.0,1.81550218903,0.0,1.81550218903,0,0.993663202038
13.9522,routine,LeftSync,4.85838699337,0.0,1.71810941564,0.0,1.71810941564,0,0.984519559284
13.9896,routine,LeftSync,4.99257087705,0.0,1.66628952057,0.0,1.66628952057,0,0.90727738171
14.0438,routine,LeftSync,1.67801788643,0.0,1.68512630447,0.0,1.68512630447,0,0.756408177944
14.0752,routine,LeftSync,0.71880655285,0.0,1.71719403302,0.0,1.71719403302,0,0.558256740993
14.1123,routine,LeftSync,1.68462467185,0.0,1.72451000638,0.0,1.72451000638,0,0.357068534147
14.1362,routine,LeftSync,2.6316993236,0.0,1.70978879608,0.0,1.70978879608,0,0.220693966412
14.1843,routine,LeftSync,4.5963697433,0.0,1.7169323847,0.0,1.7169323847,0,-0.0862349037025
14.2179,routine,LeftSync,4.9450881481,0.0,1.7430280158,0.0,1.7430280158,0,0.0
14.2595,routine,LeftSync,2.58812050815,0.0,1.7512535627,0.0,1.7512535627,0,0.0
14.2933,routine,LeftSync,1.20806427,0.0,1.74526313216,0.0,1.74526313216,0,0.0
14.3299,routine,LeftSync,0.9716356277,0.0,1.76812263879,0.0,1.76812263879,0,0.0
14.3612,routine,LeftSync,2.29433953755,0.0,1.77751748907,0.0,1.77751748907,0,0.0
14.3983,routine,LeftSync,4.67764854425,0.0,1.74033951338,0.0,1.74033951338,0,0.0
14.4352,routine,LeftSync,4.96309733385,0.0,2.09030499222,74.2609416035,2.09030499222,1,0.0
14.4734,routine,LeftSync,3.6420385837,0.0,2.90751184857,0.0,2.90751184857,0,0.231959156999
14.5064,routine,LeftSync,0.80816820855,0.0,1.74006772211,0.0,1.74006772211,0,0.432141907428
14.5422,routine,LeftSync,0.49275071615,0.0,1.47150088158,0.0,1.47150088158,0,0.635712817907
14.5707,routine,LeftSync,0.7753476619,0.0,1.5313346703,0.0,1.5313346703,0,0.732815476063
14.6356,routine,LeftSync,4.29636049265,0.0,1.64478266879,0.0,1.64478266879,0,0.92706683692
14.6689,routine,LeftSync,4.98409223555,0.0,1.83922425449,0.0,1.83922425449,0,0.992889497423
14.7228,routine,LeftSync,2.94038629523,0.0,1.78287612447,0.0,1.78287612447,0,0.982098615356
14.7576,routine,LeftSync,0.6133969068,0.0,1.66860496452,0.0,1.66860496452,0,0.879596450896
14.7945,routine,LeftSync,1.659335792,0.0,1.68067664684,0.0,1.68067664684,0,0.745905602959
14.8283,routine,LeftSync,4.3127510547,0.0,1.70876894159,0.0,1.70876894159,0,0.621980206708
14.8644,routine,LeftSync,4.9230959415,0.0,1.70832418297,0.0,1.70832418297,0,0.420873083148
14.8904,routine,LeftSync,4.9871826171,0.0,1.7018188378,0.0,1.7018188378,0,0.286966739228
14.9357,routine,LeftSync,3.3256645202,0.0,1.70887941016,0.0,1.70887941016,0,0.0100025301211
14.9749,routine,LeftSync,0.5537001371,0.0,1.72586625421,0.0,1.72586625421,0,-0.246872048863
15.0101,routine,LeftSync,0.7240615844,0.0,1.72307726878,0.0,1.72307726878,0,0.0
15.0443,routine,LeftSync,2.47971284385,0.0,1.72587402827,0.0,1.72587402827,0,0.0
15.0721,routine,LeftSync,4.5498123168,0.0,1.72837694186,0.0,1.72837694186,0,0.0
15.1148,routine,LeftSync,4.92376518243,0.0,1.75821194151,0.0,1.75821194151,0,0.0
15.1512,routine,LeftSync,4.9950881004,0.0,1.80574159923,0.0,1.80574159923,0,0.0
15.1879,routine,LeftSync,1.44400727745,0.0,1.77733986615,0.0,1.77733986615,0,0.0
15.2232,routine,LeftSync,0.2587400078,0.0,1.68390241198,0.0,1.68390241198,0,0.0
15.2576,routine,LeftSync,1.91698625085,0.0,2.21157007385,74.3159728391,2.21157007385,1,0.0
15.2870,routine,LeftSync,4.4348449707,0.0,3.12795578709,0.0,3.12795578709,0,0.153463165132
15.3322,routine,LeftSync,4.90929635363,0.0,1.5240707696,0.0,1.5240707696,0,0.39916561822
15.3651,routine,LeftSync,4.9931764602,0.0,1.50291972115,0.0,1.50291972115,0,0.607449461053
15.4038,routine,LeftSync,3.9125685691,0.0,1.58736262529,0.0,1.58736262529,0,0.784379667727
15.4397,routine,LeftSync,0.7171236157,0.0,1.69336312922,0.0,1.69336312922,0,0.907596543131
15.4747,routine,LeftSync,0.7319015383,0.0,1.77181747399,0.0,1.77181747399,0,0.957797909005
15.5099,routine,LeftSync,3.661750555,0.0,1.82442981351,0.0,1.82442981351,0,0.998302605043
15.5613,routine,LeftSync,4.88751093543,0.0,1.66619666586,0.0,1.66619666586,0,0.942377529678
15.5981,routine,LeftSync,4.99205923075,0.0,1.66946401891,0.0,1.66946401891,0,0.856040432352
15.6430,routine,LeftSync,4.08839774125,0.0,1.68034610139,0.0,1.68034610139,0,0.677232793751
15.6730,routine,LeftSync,1.00384820695,0.0,1.69752143939,0.0,1.69752143939,0,0.526919103416
15.7086,routine,LeftSync,0.6079001426,0.0,1.71232532064,0.0,1.71232532064,0,0.364200071571
15.7454,routine,LeftSync,1.5577148914,0.0,1.72643180021,0.0,1.72643180021,0,0.139944647173
15.7796,routine,LeftSync,4.4736115932,0.0,1.71320776391,0.0,1.71320776391,0,-0.0769678262586
15.8150,routine,LeftSync,4.9382538795,0.0,1.71191399853,0.0,1.71191399853,0,0.0
15.8481,routine,LeftSync,4.9920535087,0.0,1.73481224757,0.0,1.73481224757,0,0.0
15.8847,routine,LeftSync,3.5360999107,0.0,1.7417180756,0.0,1.7417180756,0,0.0
15.9238,routine,LeftSync,0.5514749407,0.0,1.73713567304,0.0,1.73713567304,0,0.0
15.9592,routine,LeftSync,0.7390202045,0.0,1.72057782948,0.0,1.72057782948,0,0.0
15.9946,routine,LeftSync,3.7195632457,0.0,1.71352922572,0.0,1.71352922572,0,0.0
16.0281,routine,LeftSync,4.85338473315,0.0,1.75776897241,74.5928218115,1.75776897241,1,0.0
16.0549,routine,LeftSync,4.9755640029,0.0,3.06324624322,0.0,3.06324624322,0,0.150639129829
16.1010,routine,LeftSync,4.99463001883,0.0,1.56547161925,0.0,1.56547161925,0,0.43354028067
16.1452,routine,LeftSync,2.9391686916,0.0,1.48879573327,0.0,1.48879573327,0,0.659427298297
16.1714,routine,LeftSync,0.6518702268,0.0,1.61862508702,0.0,1.61862508702,0,0.783083197722
16.2118,routine,LeftSync,1.05429157015,0.0,1.67505721785,0.0,1.67505721785,0,0.883959710674
16.2469,routine,LeftSync,3.8029261827,0.0,1.73661523995,0.0,1.73661523995,0,0.974613854585
16.2795,routine,LeftSync,4.86481952665,0.0,1.81411161364,0.0,1.81411161364,0,0.99983843841
16.2980,routine,LeftSync,4.9774699211,0.0,1.71469445173,0.0,1.71469445173,0,0.991695163007
16.3318,routine,LeftSync,4.9928209781,0.0,1.67709645986,0.0,1.67709645986,0,0.941667888292
16.3691,routine,LeftSync,4.9975731372,0.0,1.65932494904,0.0,1.65932494904,0,0.858817209804
16.4083,routine,LeftSync,1.5034774303,0.0,1.6935976368,0.0,1.6935976368,0,0.699454883733
16.4435,routine,LeftSync,0.2821828365,0.0,1.71373382451,0.0,1.71373382451,0,0.53052873278
16.4756,routine,LeftSync,1.74309482565,0.0,1.73231589478,0.0,1.73231589478,0,0.339021021365
16.5010,routine,LeftSync,4.2690105438,0.0,1.7309139728,0.0,1.7309139728,0,0.207905714186
16.5300,routine,LeftSync,4.83375644675,0.0,1.71520813685,0.0,1.71520813685,0,-0.0451382822896
16.5849,routine,LeftSync,4.9851813316,0.0,1.72939956757,0.0,1.72939956757,0,0.0
16.6239,routine,LeftSync,4.5309927463,0.0,1.73645213789,0.0,1.73645213789,0,0.0
16.6576,routine,LeftSync,1.0465086698,0.0,1.73211898615,0.0,1.73211898615,0,0.0
16.6823,routine,LeftSync,0.4839652061,0.0,1.73643968575,0.0,1.73643968575,0,0.0
16.7279,routine,LeftSync,1.9514893531,0.0,1.76801151224,0.0,1.76801151224,0,0.0
16.7683,routine,LeftSync,4.70280337325,0.0,1.73437700278,0.0,1.73437700278,0,0.0
16.7996,routine,LeftSync,4.96263384815,0.0,2.31247887102,75.0210459696,2.31247887102,1,0.0
16.8346,routine,LeftSync,4.99584841725,0.0,2.46984765257,0.0,2.46984765257,0,0.203206820441
16.8719,routine,LeftSync,3.60820603365,0.0,1.44811132448,0.0,1.44811132448,0,0.384398379294
16.9096,routine,LeftSync,0.5866400003,0.0,1.47235435446,0.0,1.47235435446,0,0.58148445378
16.9420,routine,LeftSync,0.15315875525,0.0,1.61704815023,0.0,1.61704815023,0,0.764810241085
16.9664,routine,LeftSync,2.0595765113,0.0,1.65424189005,0.0,1.65424189005,0,0.838938408437
17.0147,routine,LeftSync,4.5076851844,0.0,1.7518357776,0.0,1.7518357776,0,0.969168596421
17.0487,routine,LeftSync,4.97258090965,0.0,1.82845106273,0.0,1.82845106273,0,0.999767109363
17.0847,routine,LeftSync,4.25892782205,0.0,1.69019243623,0.0,1.69019243623,0,0.986617311054
17.1231,routine,LeftSync,1.096109724,0.0,1.6669440119,0.0,1.6669440119,0,0.91505409279
17.1422,routine,LeftSync,0.2568133354,0.0,1.66602289631,0.0,1.66602289631,0,0.838575972244
17.1771,routine,LeftSync,0.63108944885,0.0,1.716520727,0.0,1.716520727,0,0.748194946024
17.2126,routine,LeftSync,2.4797006845,0.0,1.72704171466,0.0,1.72704171466,0,0.581787331231
17.2457,routine,LeftSync,4.65697121615,0.0,1.71208346902,0.0,1.71208346902,0,0.38383459116
17.2881,routine,LeftSync,4.95917034145,0.0,1.70302248907,0.0,1.70302248907,0,0.0983930576873
17.3193,routine,LeftSync,4.9922049045,0.0,1.72619154233,0.0,1.72619154233,0,-0.0643332232337
17.3563,routine,LeftSync,2.6606957912,0.0,1.73589904678,0.0,1.73589904678,0,0.0
17.3903,routine,LeftSync,0.76484107965,0.0,1.71926956762,0.0,1.71926956762,0,0.0
17.4273,routine,LeftSync,0.703533411,0.0,1.72204660391,0.0,1.72204660391,0,0.0
17.4575,routine,LeftSync,2.8217196464,99.9278648247,1.73306437777,0.0,1.73306437777,0,0.0
17.4991,routine,LeftSync,4.64098660143,0.0,1.76235425471,0.0,1.76235425471,0,0.0
17.5315,routine,LeftSync,4.98158907885,0.0,1.80580333953,76.3319714787,1.80580333953,1,0.0
17.5681,routine,LeftSync,4.9979543685,0.0,2.29900789017,0.0,2.29900789017,0,0.210208008434
17.6253,routine,LeftSync,1.2642722606,0.0,1.73357317434,0.0,1.73357317434,0,0.493277208784
17.6614,routine,LeftSync,0.38858480445,0.0,1.44134947983,0.0,1.44134947983,0,0.691010301185
17.6979,routine,LeftSync,3.55626406665,0.0,1.5643861826,0.0,1.5643861826,0,0.834313403075
17.7289,routine,LeftSync,4.8319818973,0.0,1.62388469934,0.0,1.62388469934,0,0.931059506022
17.7478,routine,LeftSync,4.971997261,0.0,1.68496488541,0.0,1.68496488541,0,0.970048148838
17.7818,routine,LeftSync,4.99377727505,0.0,1.86187283602,0.0,1.86187283602,0,0.99951976225
17.8189,routine,LeftSync,4.93414092055,0.0,1.79582000691,0.0,1.79582000691,0,0.978273386483
17.8567,routine,LeftSync,1.27377281185,0.0,1.67040054623,0.0,1.67040054623,0,0.897332590601
17.8729,routine,LeftSync,0.4949608325,0.0,1.67753964876,0.0,1.67753964876,0,0.830165189002
17.9081,routine,LeftSync,1.14127181765,0.0,1.69866942721,0.0,1.69866942721,0,0.715331531925
17.9444,routine,LeftSync,4.13191294665,0.0,1.71768393296,0.0,1.71768393296,0,0.536201766987
17.9648,routine,LeftSync,4.8545045852,0.0,1.71917405777,0.0,1.71917405777,0,0.448870199681
18.0147,routine,LeftSync,4.97664928433,0.0,1.70615931565,0.0,1.70615931565,0,0.105345171382
18.0519,routine,LeftSync,4.99880290025,0.0,1.71937761471,0.0,1.71937761471,0,-0.099234411742
18.0902,routine,LeftSync,2.73094117635,0.0,1.72647251512,0.0,1.72647251512,0,0.0
18.1257,routine,LeftSync,0.39575895065,0.0,1.72899135547,0.0,1.72899135547,0,0.0
18.1618,routine,LeftSync,0.29649844165,0.0,1.72071146274,0.0,1.72071146274,0,0.0
18.1962,routine,LeftSync,3.8349426984,0.0,1.76254001454,0.0,1.76254001454,0,0.0
18.2323,routine,LeftSync,4.86566162105,0.0,1.76545975018,0.0,1.76545975018,0,0.0
18.2862,routine,LeftSync,4.98882754637,0.0,1.71483277697,0.0,1.71483277697,0,0.0
18.3221,routine,LeftSync,1.59929656975,0.0,2.43911665562,76.7592456198,2.43911665562,1,0.0
18.3564,routine,LeftSync,0.3210687637,0.0,2.1058874551,0.0,2.1058874551,0,0.208130953141
18.3960,routine,LeftSync,0.98386589285,0.0,1.45496578628,0.0,1.45496578628,0,0.390688622672
18.4280,routine,LeftSync,3.9792001247,0.0,1.49898522729,0.0,1.49898522729,0,0.630194232014
18.4647,routine,LeftSync,4.88494873045,0.0,1.59337734883,0.0,1.59337734883,0,0.791015349258
18.5188,routine,LeftSync,4.98968156173,0.0,1.73507847624,0.0,1.73507847624,0,0.924544806348
18.5517,routine,LeftSync,3.07472300525,0.0,1.84462439132,0.0,1.84462439132,0,0.993551717967
18.5877,routine,LeftSync,0.73861641875,0.0,1.74430017759,0.0,1.74430017759,0,0.988710766133
18.6250,routine,LeftSync,0.5990664243,0.0,1.65237867315,0.0,1.65237867315,0,0.954602225895
18.6626,routine,LeftSync,3.87507832045,0.0,1.69028443063,0.0,1.69028443063,0,0.838258770054
18.6903,routine,LeftSync,4.8116984367,0.0,1.70646652574,0.0,1.70646652574,0,0.759712178107
18.7330,routine,LeftSync,4.9682099024,0.0,1.70506465404,0.0,1.70506465404,0,0.536151480261
18.7856,routine,LeftSync,4.07343983643,0.0,1.7205841229,0.0,1.7205841229,0,0.238632272254
18.8233,routine,LeftSync,0.52997109885,0.0,1.73689786205,0.0,1.73689786205,0,0.00385511301896
18.8609,routine,LeftSync,0.35865758655,0.0,1.73318251021,0.0,1.73318251021,0,-0.193542195834
18.8916,routine,LeftSync,2.4130452871,0.0,1.73058376118,0.0,1.73058376118,0,0.0
18.9279,routine,LeftSync,4.6892089843,0.0,1.76770129466,0.0,1.76770129466,0,0.0
18.9561,routine,LeftSync,4.9482016563,0.0,1.78811538982,0.0,1.78811538982,0,0.0
19.0019,routine,LeftSync,4.99011786773,0.0,1.69351943432,0.0,1.69351943432,0,0.0
19.0410,routine,LeftSync,3.0243654251,0.0,2.32095603568,78.0491769692,2.32095603568,1,0.0
19.0777,routine,LeftSync,0.52176880835,0.0,2.16005015432,0.0,2.16005015432,0,0.204586370698
19.1115,routine,LeftSync,1.1142358541,0.0,1.4778276917,0.0,1.4778276917,0,0.417337509767
19.1444,routine,LeftSync,3.52013301845,0.0,1.51019938097,0.0,1.51019938097,0,0.60802809731
19.1780,routine,LeftSync,4.82688140865,0.0,1.59097546253,0.0,1.59097546253,0,0.73579868131
19.1998,routine,LeftSync,4.9678883552,0.0,1.69296540354,0.0,1.69296540354,0,0.805360093325
19.2516,routine,LeftSync,4.9932775497,0.0,1.81434369415,0.0,1.81434369415,0,0.945821911093
19.2877,routine,LeftSync,1.4822227716,0.0,1.80206474947,0.0,1.80206474947,0,0.999837283144
19.3223,routine,LeftSync,0.2809073233,0.0,1.66100843546,0.0,1.66100843546,0,0.984794244179
19.3428,routine,LeftSync,0.2797927856,0.0,1.64356279245,0.0,1.64356279245,0,0.963134381652
19.3768,routine,LeftSync,2.23226432795,0.0,1.68083228001,0.0,1.68083228001,0,0.855692025585
19.4111,routine,LeftSync,4.66966509815,0.0,1.71585895496,0.0,1.71585895496,0,0.748983417934
19.4319,routine,LeftSync,4.9376125335,0.0,1.70848631963,0.0,1.70848631963,0,0.67624763872
19.4855,routine,LeftSync,4.98998721437,0.0,1.70849627802,0.0,1.70849627802,0,0.408431792135
19.5194,routine,LeftSync,3.45555253025,0.0,1.72875251903,0.0,1.72875251903,0,0.140872507665
19.5543,routine,LeftSync,0.5501281261,0.0,1.73977234166,0.0,1.73977234166,0,-0.0902495859678
19.5865,routine,LeftSync,0.697748661,0.0,1.73787256763,0.0,1.73787256763,0,0.0
19.6278,routine,LeftSync,2.45356027283,0.0,1.74612441254,0.0,1.74612441254,0,0.0
19.6660,routine,LeftSync,4.7673170566,0.0,1.76718943586,0.0,1.76718943586,0,0.0
19.6987,routine,LeftSync,4.9719741344,0.0,1.66906968308,0.0,1.66906968308,0,0.0
19.7373,routine,LeftSync,4.99688601485,0.0,2.33465379531,78.9299723469,2.33465379531,1,0.0
19.7914,routine,LeftSync,2.60000584917,0.0,2.0115581584,0.0,2.0115581584,0,0.273899343324
19.8248,routine,LeftSync,0.43001426455,0.0,1.46892457177,0.0,1.46892457177,0,0.545413308089
19.8586,routine,LeftSync,1.68512051105,0.0,1.53599564319,0.0,1.53599564319,0,0.705396828967
19.8805,routine,LeftSync,4.3758354187,0.0,1.56248462838,0.0,1.56248462838,0,0.76092441341
19.9312,routine,LeftSync,4.89873965577,0.0,1.71210678742,0.0,1.71210678742,0,0.948441073138
19.9678,routine,LeftSync,4.9941387176,0.0,1.81827677757,0.0,1.81827677757,0,0.994814131178
20.0244,routine,LeftSync,2.91657341317,0.0,1.74338341922,0.0,1.74338341922,0,0.987352704493
21.4017,routine,LeftSync,4.95775890345,0.0,1.71094728161,0.0,1.71094728161,0,0.0
21.4315,routine,LeftSync,4.9929599761,0.0,1.78751455757,0.0,1.78751455757,0,0.0
